DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(TAA);6(TAFBA)
2020-10-17 00:00:00;12;10;23;13;0;0
2020-10-17 00:15:00;13;16;24;23;0;0
2020-10-17 00:30:00;19;22;14;16;0;0
2020-10-17 00:45:00;15;10;13;14;0;0
2020-10-17 01:00:00;17;11;18;11;0;0
2020-10-17 01:15:00;7;4;9;5;0;0
2020-10-17 01:30:00;14;5;15;12;0;0
2020-10-17 01:45:00;14;14;18;12;0;0
2020-10-17 02:00:00;9;12;6;4;0;0
2020-10-17 02:15:00;7;7;8;10;0;0
2020-10-17 02:30:00;17;14;4;3;0;0
2020-10-17 02:45:00;10;5;3;1;0;0
2020-10-17 03:00:00;12;10;11;11;0;0
2020-10-17 03:15:00;10;8;8;6;0;0
2020-10-17 03:30:00;6;7;7;5;0;0
2020-10-17 03:45:00;3;1;6;3;0;0
2020-10-17 04:00:00;8;3;6;5;0;0
2020-10-17 04:15:00;8;7;9;5;0;0
2020-10-17 04:30:00;9;11;7;1;0;0
2020-10-17 04:45:00;15;14;21;10;0;0
2020-10-17 05:00:00;15;9;32;28;0;0
2020-10-17 05:15:00;15;14;55;45;0;0
2020-10-17 05:30:00;29;25;55;51;0;0
2020-10-17 05:45:00;81;82;29;21;0;0
2020-10-17 06:00:00;111;110;25;18;0;0
2020-10-17 06:15:00;60;69;20;22;0;0
2020-10-17 06:30:00;38;40;31;15;0;0
2020-10-17 06:45:00;34;29;23;24;0;0
2020-10-17 07:00:00;48;23;31;18;0;0
2020-10-17 07:15:00;41;26;31;18;1;0
2020-10-17 07:30:00;60;34;24;11;2;0
2020-10-17 07:45:00;51;36;43;22;1;0
2020-10-17 08:00:00;48;53;45;28;7;0
2020-10-17 08:15:00;46;40;41;22;4;0
2020-10-17 08:30:00;51;39;52;30;3;0
2020-10-17 08:45:00;58;57;71;50;4;0
2020-10-17 09:00:00;63;53;59;36;3;0
2020-10-17 09:15:00;78;47;89;57;0;0
2020-10-17 09:30:00;88;69;89;59;6;0
2020-10-17 09:45:00;102;65;90;86;9;0
2020-10-17 10:00:00;95;82;81;64;6;0
2020-10-17 10:15:00;82;78;95;61;19;0
2020-10-17 10:30:00;109;117;107;76;10;2
2020-10-17 10:45:00;95;90;115;81;3;0
2020-10-17 11:00:00;99;86;111;99;5;0
2020-10-17 11:15:00;129;131;113;71;14;0
2020-10-17 11:30:00;111;89;101;91;12;7
2020-10-17 11:45:00;129;125;133;89;4;0
2020-10-17 12:00:00;125;113;120;101;20;9
2020-10-17 12:15:00;118;132;110;81;15;1
2020-10-17 12:30:00;114;108;119;105;3;0
2020-10-17 12:45:00;102;101;143;128;9;1
2020-10-17 13:00:00;120;110;136;108;21;0
2020-10-17 13:15:00;120;117;119;77;9;0
2020-10-17 13:30:00;111;113;118;99;38;0
2020-10-17 13:45:00;125;124;116;103;9;0
2020-10-17 14:00:00;131;128;120;106;24;14
2020-10-17 14:15:00;121;144;115;120;64;8
2020-10-17 14:30:00;161;168;110;121;20;7
2020-10-17 14:45:00;123;131;126;97;14;0
2020-10-17 15:00:00;135;133;126;106;3;0
2020-10-17 15:15:00;114;98;50;136;27;10
2020-10-17 15:30:00;123;124;118;128;6;0
2020-10-17 15:45:00;99;108;106;99;2;0
2020-10-17 16:00:00;112;107;112;116;3;0
2020-10-17 16:15:00;111;129;102;93;18;0
2020-10-17 16:30:00;99;104;120;90;5;0
2020-10-17 16:45:00;121;114;104;101;14;0
2020-10-17 17:00:00;118;128;114;87;15;0
2020-10-17 17:15:00;100;109;100;85;17;2
2020-10-17 17:30:00;126;114;107;93;20;0
2020-10-17 17:45:00;129;115;106;91;14;0
2020-10-17 18:00:00;127;123;94;77;3;0
2020-10-17 18:15:00;104;95;93;84;6;0
2020-10-17 18:30:00;108;99;86;71;141;0
2020-10-17 18:45:00;102;95;77;62;3;0
2020-10-17 19:00:00;99;91;68;50;4;0
2020-10-17 19:15:00;77;95;71;57;4;0
2020-10-17 19:30:00;69;85;65;59;2;0
2020-10-17 19:45:00;58;77;64;53;0;0
2020-10-17 20:00:00;65;97;61;52;0;0
2020-10-17 20:15:00;51;66;57;48;6;0
2020-10-17 20:30:00;53;49;47;38;1;0
2020-10-17 20:45:00;51;56;55;37;0;0
2020-10-17 21:00:00;36;40;35;31;1;0
2020-10-17 21:15:00;50;46;45;31;0;0
2020-10-17 21:30:00;35;29;37;26;0;0
2020-10-17 21:45:00;40;43;39;27;0;0
2020-10-17 22:00:00;46;43;35;22;0;0
2020-10-17 22:15:00;36;38;25;27;0;0
2020-10-17 22:30:00;36;33;24;23;2;0
2020-10-17 22:45:00;32;28;22;18;0;0
2020-10-17 23:00:00;45;25;41;27;0;0
2020-10-17 23:15:00;25;27;32;19;0;0
2020-10-17 23:30:00;36;31;31;24;0;0
2020-10-17 23:45:00;26;18;27;22;0;0
