DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2019-10-30 00:00:00;14;8;18;4;6;1;0
2019-10-30 00:15:00;14;9;20;6;1;3;5
2019-10-30 00:30:00;23;3;19;1;2;5;4
2019-10-30 00:45:00;8;9;10;3;4;3;4
2019-10-30 01:00:00;9;5;6;2;3;3;4
2019-10-30 01:15:00;4;3;8;3;1;1;2
2019-10-30 01:30:00;14;4;8;2;6;1;3
2019-10-30 01:45:00;3;5;10;0;0;2;3
2019-10-30 02:00:00;10;1;5;1;3;7;2
2019-10-30 02:15:00;3;1;7;6;4;4;2
2019-10-30 02:30:00;4;5;5;0;4;2;1
2019-10-30 02:45:00;10;4;5;0;3;6;3
2019-10-30 03:00:00;9;1;7;0;4;7;7
2019-10-30 03:15:00;12;6;5;6;6;8;1
2019-10-30 03:30:00;5;3;9;0;0;4;3
2019-10-30 03:45:00;7;1;17;4;4;4;3
2019-10-30 04:00:00;8;1;8;1;6;4;2
2019-10-30 04:15:00;6;5;20;0;3;3;4
2019-10-30 04:30:00;11;11;21;7;5;2;1
2019-10-30 04:45:00;14;12;44;13;5;5;0
2019-10-30 05:00:00;22;14;76;20;2;0;2
2019-10-30 05:15:00;55;26;111;40;2;1;1
2019-10-30 05:30:00;49;25;116;64;3;2;0
2019-10-30 05:45:00;61;43;134;57;4;1;1
2019-10-30 06:00:00;71;43;131;58;1;3;3
2019-10-30 06:15:00;76;52;167;81;7;1;2
2019-10-30 06:30:00;108;48;179;97;5;2;1
2019-10-30 06:45:00;161;73;190;110;5;0;2
2019-10-30 07:00:00;157;72;169;96;7;1;0
2019-10-30 07:15:00;155;81;167;108;5;1;0
2019-10-30 07:30:00;172;93;166;110;9;4;1
2019-10-30 07:45:00;164;116;166;101;13;2;0
2019-10-30 08:00:00;172;91;182;85;10;1;0
2019-10-30 08:15:00;157;90;164;106;8;2;1
2019-10-30 08:30:00;144;94;179;113;9;2;4
2019-10-30 08:45:00;152;99;163;95;11;2;1
2019-10-30 09:00:00;110;92;151;83;9;2;4
2019-10-30 09:15:00;131;105;168;84;11;5;3
2019-10-30 09:30:00;137;89;144;76;9;0;1
2019-10-30 09:45:00;131;101;173;99;3;2;2
2019-10-30 10:00:00;146;106;161;69;9;1;1
2019-10-30 10:15:00;149;117;163;96;11;2;5
2019-10-30 10:30:00;138;111;178;69;10;4;4
2019-10-30 10:45:00;165;114;173;86;13;3;4
2019-10-30 11:00:00;155;131;167;83;12;7;4
2019-10-30 11:15:00;135;90;165;88;8;4;4
2019-10-30 11:30:00;143;126;186;97;11;4;3
2019-10-30 11:45:00;152;113;157;85;6;3;2
2019-10-30 12:00:00;132;98;168;104;10;8;9
2019-10-30 12:15:00;157;113;164;73;8;6;5
2019-10-30 12:30:00;157;112;158;82;11;4;4
2019-10-30 12:45:00;152;124;167;119;8;6;6
2019-10-30 13:00:00;138;113;166;91;16;2;2
2019-10-30 13:15:00;148;121;195;97;7;1;7
2019-10-30 13:30:00;171;123;180;98;23;3;1
2019-10-30 13:45:00;149;112;182;96;8;1;6
2019-10-30 14:00:00;183;118;175;105;11;2;4
2019-10-30 14:15:00;185;150;159;95;13;1;2
2019-10-30 14:30:00;178;140;171;113;12;5;6
2019-10-30 14:45:00;182;156;174;93;6;2;1
2019-10-30 15:00:00;181;150;182;104;10;3;2
2019-10-30 15:15:00;200;152;155;87;15;1;3
2019-10-30 15:30:00;190;152;175;118;11;1;5
2019-10-30 15:45:00;200;150;191;111;9;1;3
2019-10-30 16:00:00;209;152;196;130;11;8;6
2019-10-30 16:15:00;206;155;186;99;17;8;5
2019-10-30 16:30:00;219;191;167;100;15;5;5
2019-10-30 16:45:00;221;182;180;114;6;3;6
2019-10-30 17:00:00;242;177;202;122;21;3;3
2019-10-30 17:15:00;216;180;185;98;9;3;6
2019-10-30 17:30:00;219;172;174;105;9;3;3
2019-10-30 17:45:00;235;156;182;101;23;2;9
2019-10-30 18:00:00;215;168;180;105;16;9;3
2019-10-30 18:15:00;187;144;165;103;11;1;2
2019-10-30 18:30:00;188;116;157;79;6;3;2
2019-10-30 18:45:00;174;122;146;89;10;5;1
2019-10-30 19:00:00;156;101;153;80;6;4;2
2019-10-30 19:15:00;129;98;121;64;5;2;1
2019-10-30 19:30:00;101;75;118;64;4;1;0
2019-10-30 19:45:00;101;92;111;50;4;0;0
2019-10-30 20:00:00;96;51;97;51;2;0;3
2019-10-30 20:15:00;93;77;127;52;1;2;1
2019-10-30 20:30:00;78;62;91;40;1;1;0
2019-10-30 20:45:00;73;69;100;40;2;2;0
2019-10-30 21:00:00;81;39;101;32;1;0;1
2019-10-30 21:15:00;73;47;96;39;7;2;1
2019-10-30 21:30:00;70;40;53;28;6;1;0
2019-10-30 21:45:00;72;56;72;22;3;0;1
2019-10-30 22:00:00;54;45;83;43;2;4;2
2019-10-30 22:15:00;54;53;85;39;4;1;1
2019-10-30 22:30:00;46;27;56;21;1;0;0
2019-10-30 22:45:00;36;35;55;17;5;0;2
2019-10-30 23:00:00;28;24;33;15;3;0;3
2019-10-30 23:15:00;24;13;40;11;2;1;1
2019-10-30 23:30:00;27;13;24;7;3;1;4
2019-10-30 23:45:00;15;16;20;7;4;1;0
